input_row_key,input_company_name,input_main_country_code,input_main_country,input_main_region,input_main_city,input_main_postcode,input_main_street,input_main_street_number,chosen_veridion_id,chosen_company_name,main_country_code,main_country,main_region,main_city,main_postcode,main_street,main_street_number,website_domain,website_url,primary_phone,employee_count,revenue,main_industry,main_business_category,created_at,last_updated_at,chosen_score,score_margin,name_sim,country_match,city_match,postcode_match,street_match,number_match,susp_tld,tld,country_mismatch,low_conf,needs_review,review_reasons
409,Publicis Groupe Holdings B.V.,NL,Netherlands,,,,,,66b5cd49-8a9a-11ec-8f9a-d304b9a96e8a,Publicis Graphics,NL,Netherlands,Limburg,,,,,publicisgraphics.com,https://www.publicisgraphics.com/,97142222231.0,6.0,1023501.0,Marketing & Advertising Agencies,Public Relations Agencies,2021-05-30T09:01:42.000Z,2025-03-28T12:30:43.879Z,0.6666666666666666,0.08294573643410852,0.6666666666666666,1.0,1.0,0.0,0.0,0.0,False,com,False,False,False,
41,Aon Assessment Denmark A/S,DK,Denmark,Capital Region Of Denmark,Copenhagen,1401,Strandgade,4,bf876480-93e4-11eb-8474-3bbe2d07207d,CANEA,DK,Denmark,Capital Region Of Denmark,Copenhagen,1401,Strandgade,4,canea.com,https://www.canea.com/,4527576739.0,75.0,15850452.0,Business Consulting,Business Consulting,2019-11-23T23:21:39.000Z,2025-04-19T03:14:20.476Z,0.5424516129032259,0.0399516129032258,0.1935483870967742,1.0,1.0,1.0,0.8,1.0,False,com,False,True,True,low_confidence
410,QCC GLOBAL LIMITED,GB,United Kingdom,England,Wells,BA5 2AA,High Street,9,d9f2b2c1-93e4-11eb-a746-fdabd18be9c6,QCC Global,GB,United Kingdom,England,London,EC4A 3DL,Hind Court,1,qccglobal.com,https://qccglobal.com/,442072052100.0,19.0,2841631.0,Software & IT Services,Tech Companies,2019-11-25T17:12:14.000Z,2025-02-21T08:14:12.000Z,0.75,0.19999999999999996,1.0,1.0,0.0,0.0,0.0,0.0,False,com,False,False,False,
411,QCC INTERSCAN LTD,GB,United Kingdom,England,Wells,BA5 2AA,High Street,9,c40af0d1-93e4-11eb-b5f6-816dd10ac7b0,QCC Ltd.,GB,United Kingdom,England,Swanley,,,,qccltd.co.uk,https://qccltd.co.uk/,447877357868.0,15.0,2278678.0,General Contractors & Heavy Construction,Handyman Services,2020-04-23T15:47:45.000Z,2025-02-10T16:16:54.000Z,0.47500000000000003,0.007432432432432412,0.5,1.0,0.0,0.0,0.0,0.0,False,uk,False,True,True,low_confidence
412,QLIKTECH DENMARK ApS,DK,Denmark,Capital Region Of Denmark,Copenhagen,2100,,,463be1c1-2500-11ec-abad-a332bf576a25,Qliktech,DK,Denmark,Capital Region Of Denmark,Copenhagen,2100,Dampfærgevej,27-29,qlikview.com,http://www.qlikview.com/dk,4533161630.0,,,Software & IT Services,Tech Companies,2021-09-30T22:35:36.000Z,2025-03-27T10:58:40.144Z,0.6642857142857143,0.1205357142857143,0.5714285714285714,1.0,1.0,1.0,0.0,0.0,False,com,False,False,False,
413,QlikTech International Markets AB,SE,Sweden,,,,,,6e78222b-9df5-11ef-a80f-179817213e61,QLIKTECH INTERNATIONAL MARKETS AB.,SE,Sweden,Skåne County,Lund,,,,,,,,,,,2024-08-07T16:24:59.123Z,2024-11-08T17:17:34.871Z,0.75,0.08461538461538454,1.0,1.0,0.0,0.0,0.0,0.0,False,,False,False,False,
414,QlikTech Nordic AB,SE,Sweden,,,,,,55862ac9-9d66-11ef-aecb-ed811e9ee609,QLIKTECH INTERNATIONAL AB.,SE,Sweden,Skåne County,Lund,,,,,,,10.0,,,,2024-07-24T16:54:05.794Z,2024-11-08T00:13:09.239Z,0.5270270270270271,0.03369369369369374,0.5945945945945946,1.0,0.0,0.0,0.0,0.0,False,,False,True,True,low_confidence
415,"QUALTRICS, LLC",US,United States,Oregon,,,,,2f88cb22-93e5-11eb-aa66-9b8d95e2171b,Qualtrics,US,United States,Utah,Provo,84604,River Park Drive,333,qualtrics.com,https://www.qualtrics.com/,442033988981.0,5600.0,1460000000.0,Software & IT Services,Tech Companies,2019-11-23T23:27:19.000Z,2025-04-04T11:44:14.609Z,0.75,0.0,1.0,1.0,0.0,0.0,0.0,0.0,False,com,False,True,True,low_confidence
416,QUESTBACK AS,NO,Norway,Oslo,Oslo,0366,Bogstadveien,54,e6d9287a-93e4-11eb-be3a-7f925cb94351,Questback,NO,Norway,Oslo,Oslo,0366,Bogstadveien,54,questback.com,https://www.questback.com/,498996051615.0,55.0,12689737.0,Software & IT Services,Tech Companies,2020-04-18T08:51:47.000Z,2025-04-04T11:44:14.609Z,0.9860000000000001,0.43600000000000005,1.0,1.0,1.0,1.0,0.8,1.0,False,com,False,False,False,
417,Radio Frequency Systems Gesellschaft mit beschrankter Haftung,DE,Germany,Lower Saxony,Hanover,30179,Kabelkamp,20,7e7ca675-0db6-11ec-aaad-e5a5ee267b5b,Radio Frequency Systems,DE,Germany,Lower Saxony,Hanover,30179,Kabelkamp,20,rfsworld.net,https://www.rfsworld.net/,48664091983.0,,,Electrical & Electronic Equipment,Electronical Components Manufacturing,2021-09-04T17:38:03.000Z,2023-07-09T04:02:05.000Z,0.7371904761904763,0.0,0.5476190476190477,1.0,1.0,1.0,0.8,1.0,False,net,False,True,True,low_confidence
418,RAJAH & TANN,SG,Singapore,Central,Singapore,049908,Battery Road,9,d107ada1-93e4-11eb-8859-29e7c34dee35,Rajah & Tann,SG,Singapore,Central,Singapore,018936,Straits View,7,rajahtannasia.com,https://www.rajahtannasia.com/,842838212673.0,770.0,150000000.0,Lawyers,General Practice Attorneys,2019-11-24T02:38:48.000Z,2025-04-19T18:18:56.839Z,0.85,0.13749999999999996,1.0,1.0,1.0,0.0,0.0,0.0,False,com,False,False,False,
419,RAPID7 INTERNATIONAL LIMITED,GB,United Kingdom,England,London,EC4R 3TT,Swan Lane,"Riverbank House, 2",1a62837c-2d2f-11ed-bca0-45d3b4f58bc5,Rapid 7 EMEA Internal Moose,GB,United Kingdom,England,Camberley,,,,emea-internalmoose-swag.com,https://www.emea-internalmoose-swag.com/,441276600707.0,,,Clothing,Clothing Stores,2022-09-03T00:02:02.000Z,2025-02-09T03:49:40.000Z,0.5510638297872341,0.22753441802252822,0.6382978723404256,1.0,0.0,0.0,0.0,0.0,False,com,False,False,False,
42,AON NORWAY AS,NO,Norway,Oslo,Oslo,0161,Stortingsgata,6,94b23b7a-a0a5-11ed-9081-2b8f862bccfc,Aon Norway,NO,Norway,Oslo,Oslo,0158,Stortingsgata,6,,,,82.0,,,,2023-01-30T13:53:33.609Z,2024-11-20T18:33:29.810Z,0.936,0.2555555555555554,1.0,1.0,1.0,0.0,0.8,1.0,False,,False,False,False,
420,Red Hat Asia Pacific Pte Ltd,SG,Singapore,Central,Singapore,068898,Robinson Road,80,9973fa6b-8aae-11ec-be09-3b46a3ec669e,Red Hat Asia Pacific,SG,Singapore,Central,Singapore,068811,Shenton Way,8,,,,250.0,71563056.0,Telecommunication Services,Hosting & Cloud Infrastructure Providers,2022-03-21T06:40:49.000Z,2024-11-23T04:56:52.071Z,0.85,0.25,1.0,1.0,1.0,0.0,0.0,0.0,False,,False,False,False,
421,RED HAT LIMITED,IE,Ireland,Munster,Cork,,,,6c583a00-93e4-11eb-b4a6-27899be4e45d,Red Hat,US,United States,North Carolina,Raleigh,27601,East Davie Street,100,redhat.com,https://www.redhat.com/en,4989205071222.0,19000.0,3400000000.0,Business Consulting,Business Consulting,2019-11-24T00:28:34.000Z,2025-04-04T11:44:14.609Z,0.55,0.006250000000000089,1.0,0.0,0.0,0.0,0.0,0.0,False,com,True,True,True,"low_confidence,country_mismatch"
422,Red Hat Malaysia Sdn. Bhd.,MY,Malaysia,,,59200,,,8d744e31-ca8a-11ec-bce4-ef3debe8cbb7,Red Harvest Malaysia,MY,Malaysia,Selangor,Puchong,47100,Jalan Puteri 1/4,7,redharvestmalaysia.com,https://redharvestmalaysia.com/,60386790641.0,,,Software & IT Services,Tech Companies,2022-05-03T02:41:36.000Z,2025-04-16T20:03:35.318Z,0.6000000000000001,0.024390243902439046,0.7272727272727273,1.0,0.0,0.0,0.0,0.0,False,com,False,True,True,low_confidence
423,RELOCATION AS,NO,Norway,Rogaland,Stavanger,4014,,,13d6cc27-93e5-11eb-8474-3bbe2d07207d,Relocation,NO,Norway,Rogaland,Stavanger,4014,Kvitsøygata,15,relocation.no,https://relocation.no/,4751510030.0,21.0,1000000.0,Freight Transport,Movers & Heavy Transportation,2019-11-24T00:34:46.000Z,2025-04-01T03:32:08.100Z,0.9,0.2599999999999999,1.0,1.0,1.0,1.0,0.0,0.0,False,no,False,False,False,
424,RETAIL FOCUS A/S,DK,Denmark,Capital Region Of Denmark,Kongens Lyngby,2800,Gammel Lundtoftevej,1e 2,177157fd-93e5-11eb-b997-8dd98d09cf25,Retail Institute Scandinavia,DK,Denmark,Capital Region Of Denmark,Kongens Lyngby,2800,Gammel Lundtoftevej,1E,retailinstitute.dk,https://retailinstitute.dk/,4570233010.0,14.0,2499126.0,Marketing & Advertising Agencies,Market Research & Opinion Polling,2019-11-24T03:16:06.000Z,2025-03-29T04:27:08.782Z,0.6560000000000001,0.10400000000000009,0.45454545454545453,1.0,1.0,1.0,0.8,0.0,False,dk,False,False,False,
425,REVEALCX LLC,US,United States,Delaware,New Castle,,,,168fa5a3-20d1-11ee-955b-359ace42ebb8,RevealCX Inc.,US,United States,New York,New York,10010,Broadway,1115,aiincx.com,https://aiincx.com/,,15.0,4163841.0,Software & IT Services,Software Development Services,2023-07-12T15:32:20.000Z,2024-06-05T23:23:16.000Z,0.75,0.0,1.0,1.0,0.0,0.0,0.0,0.0,False,com,False,True,True,low_confidence
426,Rezponz A/S,DK,Denmark,North Denmark Region,Aalborg,9000,Kristinevej,2,c8b67a70-c825-11ec-89f7-7594ea00aeb1,Rezponz,DK,Denmark,North Denmark Region,Aalborg,9000,Kristinevej,2,rezponz.dk,https://rezponz.dk/,4596301930.0,75.0,4619644.0,Marketing & Advertising Agencies,Call Centers,2022-04-30T01:35:14.000Z,2024-11-11T14:59:53.495Z,0.8637777777777779,0.09777777777777774,0.7777777777777778,1.0,1.0,1.0,0.8,1.0,False,dk,False,False,False,
427,Rhenus Warehousing Solutions Denmark A/S,DK,Denmark,Central Denmark Region,Horsens,8700,Egeskovvej,15,11a58013-c50b-11ef-9531-7716dbb12d27,Rhenus Warehousing Solutions,DK,Denmark,Central Denmark Region,Horsens,8700,Egeskovvej,20,,,4570202408.0,,,,,2023-02-05T20:42:38.337Z,2025-03-27T13:16:03.517Z,0.8589411764705883,0.32352941176470595,0.8235294117647058,1.0,1.0,1.0,0.8,0.0,False,,False,False,False,
428,RITTAL A/S,DK,Denmark,Capital Region Of Denmark,Vallensbæk Municipality,2665,Delta Park,37,83718e53-1b00-11ec-a945-71766a416f0a,Rittal A/S.,DK,Denmark,Capital Region Of Denmark,Vallensbæk Municipality,2665,Delta Park,37,rittal.dk,http://www.rittal.dk/?opi=79508299&sa=U&ved=0ahUKEwj7qtnvvqOMAxVcTWwGHeNXIHUQ61gIEigP&usg=AOvVaw0S8lQM4PcIscN3aJ4j66ru,4570255900.0,,,Software & IT Services,Cybersecurity,2021-08-17T13:58:58.000Z,2025-03-26T04:50:04.098Z,0.9860000000000001,0.546,1.0,1.0,1.0,1.0,0.8,1.0,False,dk,False,False,False,
429,RTTD LTD,GB,United Kingdom,England,London,W1B 3HH,Regent Street,207,b9b2d1d2-9a09-11ec-9faf-49592d66acb7,RTTD,DE,Germany,Lower Saxony,Osnabrück,49080,Martinistraße,3,rttd.de,https://www.rttd.de/,,,,Furniture,Furniture Stores,2022-02-24T00:17:53.000Z,2024-07-23T23:10:09.000Z,0.55,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,de,True,True,True,"low_confidence,country_mismatch"
43,APPDYNAMICS UK LTD,GB,United Kingdom,England,London,SE1 3TQ,Bermondsey Street,194-204,f7b252d4-fa1c-11ec-83db-47cce081a4ab,AppDynamic,GB,United Kingdom,England,Feltham,TW14 8HA,New Square,9-11,stluciakitefiesta.com,http://stluciakitefiesta.com/,33158045471.0,,,Telecommunication Services,Hosting & Cloud Infrastructure Providers,2022-06-30T22:17:06.000Z,2024-11-09T23:23:56.000Z,0.6583333333333334,0.1743333333333334,0.8333333333333334,1.0,0.0,0.0,0.0,0.0,False,com,False,False,False,
430,BRINTH & HILLERUP A/S,DK,Denmark,Central Denmark Region,Aarhus,8000,Mariane Thomsens Gade,2E,121f310c-93e5-11eb-b997-8dd98d09cf25,Escape,DK,Denmark,Central Denmark Region,Aarhus,8000,Mariane Thomsens Gade,2E,escape.company,https://escape.company/,4541254199.0,10.0,1971545.0,Business Consulting,Business Consulting,2020-08-10T21:44:27.000Z,2024-12-04T17:17:28.000Z,0.5118620689655172,0.00586206896551722,0.13793103448275862,1.0,1.0,1.0,0.8,1.0,False,company,False,True,True,low_confidence
431,SAGEMCOM BROADBAND SAS,FR,France,Ile-de-France,Rueil-Malmaison,92500,Route De L'Empereur,250,45d28d13-301c-11ef-844b-197a578b9d17,Sagemcom livraison,FR,France,Ile-de-France,Bois-Colombes,92270,Allée Des Messageries,13,,,,,,"Warehousing, Logistics & Support",Postal Service,2024-06-21T22:18:21.485Z,2025-03-26T15:23:54.101Z,0.5666666666666667,0.016666666666666607,0.6666666666666666,1.0,0.0,0.0,0.0,0.0,False,,False,True,True,low_confidence
432,"SAILPOINT TECHNOLOGIES, INC.",US,United States,Kentucky,,,,,391eb2e4-181d-11f0-8284-6dfd2009e8a0,SAILPOINT TECHNOLOGIES,US,United States,Texas,Houston,77027,San Felipe Street,4265,sailpointt.xyz,https://www.sailpointt.xyz/,17139934675.0,,,Clothing,Clothing Stores,2025-03-02T00:35:13.000Z,2025-03-02T00:35:13.000Z,0.75,0.19999999999999996,1.0,1.0,0.0,0.0,0.0,0.0,True,xyz,False,False,True,suspicious_tld
433,SALESFORCE UK LIMITED,GB,United Kingdom,England,London,EC2N 4AY,Bishopsgate,110,31fb638d-1105-11ec-a8d6-03ab78afae8c,The Salesforce PM,GB,United Kingdom,England,Richmond,TW9 4QJ,Manor Grove,175,marseillanvacances.com,https://marseillanvacances.com/,447361973333.0,1.0,143246.0,Business Consulting,Business Consulting,2021-09-08T23:19:55.000Z,2024-08-10T13:52:23.000Z,0.6033333333333333,0.024022988505747023,0.7333333333333333,1.0,0.0,0.0,0.0,0.0,False,com,False,True,True,low_confidence
434,SALESFORCE.COM SINGAPORE PTE. LTD.,SG,Singapore,Central,Singapore,038985,Temasek Boulevard,5,01bc3341-6a03-11ec-ab63-87914d0623be,LIVING OAKS,SG,Singapore,Central,Singapore,038985,Temasek Boulevard,5,livingoaks.sg,http://www.livingoaks.sg/,,4.0,913251.0,Architecture & Planning,Architects & Architectural Services,2021-12-30T21:27:11.000Z,2024-11-04T08:11:00.000Z,0.5931428571428573,0.050000000000000044,0.2857142857142857,1.0,1.0,1.0,0.8,1.0,False,sg,False,False,False,
435,Salling Group Forsikring A/S,DK,Denmark,Central Denmark Region,Aarhus Municipality,8220,Rosbjergvej,33,ceff37a2-02d7-11ed-8baf-6351820414ca,Salling Group,DK,Denmark,Central Denmark Region,Aarhus,8220,Rosbjergvej,33,puchcykler.dk,https://puchcykler.dk/,4587783000.0,,,"Bicycle, Motorcycle & ATVs","Bicycle Shops, Parts & Accessories",2022-07-06T17:09:26.000Z,2024-08-02T13:22:16.000Z,0.7347804878048783,0.0,0.6341463414634146,1.0,0.5,1.0,0.8,1.0,False,dk,False,True,True,low_confidence
436,Saluran Cekap (M) Sdn. Bhd.,MY,Malaysia,Selangor,Ampang Jaya Municipal Council,68000,Medan Bukit Indah 3,3,b1e580a1-583d-11ec-91ee-edc6c109839b,Saluran Cekap M Sdn Bhd.,MY,Malaysia,Selangor,Ampang Jaya,54200,Jalan Medan Bukit Indah 1,2 1c,,,60342950025.0,,,Engineering Services,Other Engineering Services,2021-12-08T17:17:53.000Z,2025-04-19T06:18:22.802Z,0.8,0.16956521739130426,1.0,1.0,0.5,0.0,0.0,0.0,False,,False,False,False,
437,SAMSUNG ELECTRONICS NORDIC AKTIEBOLAG,SE,Sweden,Stockholm County,Stockholms Kommun,164 28,Torshamnsgatan,27,2d6323ad-1afe-11ec-be37-19557aad561c,Samsung Electronics Nordic AB.,SE,Sweden,Stockholm County,Stockholms Kommun,164 40,Torshamnsgatan,48,,,46855505700.0,,,Electrical & Electronic Equipment,Electronical Components Manufacturing,2021-12-14T13:29:02.000Z,2025-03-27T04:34:57.204Z,0.809968253968254,0.4703097173828882,0.8253968253968254,1.0,1.0,0.0,0.8,0.0,False,,False,False,False,
438,SANVARU TECHNOLOGY LIMITED,IN,India,Haryana,Sonipat,131028,,,425606ac-93e5-11eb-919a-b3f9a5ad205c,Sanvaru Technology,IN,India,Haryana,Sonipat,131028,NH334B,79,sanvaru.com,https://sanvaru.com/,18008912923.0,150.0,1731436.0,Other Nondurable Products,Batteries,2020-05-03T15:27:22.000Z,2025-03-17T15:54:26.011Z,0.9,0.5333333333333333,1.0,1.0,1.0,1.0,0.0,0.0,False,com,False,False,False,
439,SAP DANMARK A/S,DK,Denmark,Capital Region Of Denmark,Copenhagen,2100,Lautrupsgade,11,066eca52-93e5-11eb-919a-b3f9a5ad205c,SAP HANA,DK,Denmark,,,,,,saphana.dk,https://saphana.dk/,4522259484.0,75.0,14661808.0,Software & IT Services,Software Development Services,2019-11-25T15:44:12.000Z,2024-11-05T02:26:48.000Z,0.5347826086956522,0.007115942028985467,0.6086956521739131,1.0,0.0,0.0,0.0,0.0,False,dk,False,True,True,low_confidence
44,APPLE DISTRIBUTION INTERNATIONAL LIMITED,IE,Ireland,,,,,,72b33d10-1afd-11ec-9842-212d1c52ad77,Apple Distribution International,IE,Ireland,Munster,Cork,T23 N250,Hollyhill Lane,,,,353214284000.0,,,,,2021-10-02T04:09:28.000Z,2025-04-20T01:46:20.425Z,0.75,0.19999999999999996,1.0,1.0,0.0,0.0,0.0,0.0,False,,False,False,False,
440,SAS INSTITUTE AS,NO,Norway,Oslo,Oslo,0256,Parkveien,55,06bef23d-ae8e-11ef-9eca-7fabbf10324c,SAS Institute,IN,India,Andhra Pradesh,Hyderabad,500036,,,sasinstitute.in,https://sasinstitute.in/,917799098666.0,,,Professional Schools,"Learning, Tutoring & Courses",2023-06-24T23:20:38.517Z,2025-04-21T02:11:07.403Z,0.55,0.009238095238095267,1.0,0.0,0.0,0.0,0.0,0.0,False,in,True,True,True,"low_confidence,country_mismatch"
441,SAVILLE CONSULTING DANMARK A/S,DK,Denmark,Capital Region Of Denmark,Rudersdal Municipality,,,,1930e241-93e5-11eb-b5f6-816dd10ac7b0,Saville Consulting Danmark,DK,Denmark,Capital Region Of Denmark,Rudersdal Municipality,2850,Rundforbivej,303,savilleconsulting.dk,https://www.savilleconsulting.dk/,4570221050.0,,,Business Consulting,Business Consulting,2019-11-23T23:50:04.000Z,2025-03-26T03:44:21.656Z,0.8107142857142858,0.31071428571428583,0.9285714285714286,1.0,1.0,0.0,0.0,0.0,False,dk,False,False,False,
442,SCHNEIDER ELECTRIC DANMARK A/S,DK,Denmark,Capital Region Of Denmark,Ballerup,2750,Baltorpbakken,14,0252d979-93e5-11eb-8859-29e7c34dee35,Schneider Electric Denmark A/S.,DK,Denmark,,,,,,studiecd.dk,https://www.studiecd.dk/,4520406080.0,,,Electrical & Electronic Equipment,Electric Supplies & Power Generation,2019-11-24T01:59:04.000Z,2024-08-01T02:16:13.000Z,0.7316666666666667,0.06628205128205122,0.9666666666666667,1.0,0.0,0.0,0.0,0.0,False,dk,False,False,False,
443,Scrive AB,SE,Sweden,,,,,,ac84e842-93e4-11eb-919a-b3f9a5ad205c,Scrive,SE,Sweden,Stockholm County,Stockholm,114 46,Grev Turegatan,11a,scrive.com,http://www.scrive.com/,46844686602.0,210.0,42205780.0,Software & IT Services,Tech Companies,2019-11-24T00:21:36.000Z,2025-04-20T02:28:11.898Z,0.75,0.09999999999999998,1.0,1.0,0.0,0.0,0.0,0.0,False,com,False,False,False,
444,ServiceNow Nederland B.V.,NL,Netherlands,North Holland,Amsterdam,1102 BR,Hoekenrode,3,77842e7a-93e4-11eb-8474-3bbe2d07207d,ServiceNow BV.,NL,Netherlands,North Holland,Amsterdam,1102 BR,Hoekenrode,3,servicenow.nl,https://www.servicenow.nl/?opi=79508299&sa=U&ved=0ahUKEwjK0bG5yquMAxW2SGwGHbipE38Q61gIFigS&usg=AOvVaw3HAkGOUFTnqkqTbd1TwYS9,31205655500.0,,,Software & IT Services,Software Development Services,2019-11-26T07:39:20.000Z,2025-03-28T01:31:11.383Z,0.759529411764706,0.21352941176470597,0.5882352941176471,1.0,1.0,1.0,0.8,1.0,False,nl,False,False,False,
445,SFDC IRELAND LIMITED,IE,Ireland,Leinster,Dublin,D06 K2F3,Belgrave Square North,60,16a72a26-93e5-11eb-b5f6-816dd10ac7b0,SFDC,US,United States,Virginia,Alexandria,22309,Richmond Highway,8350,sfdc.org,https://sfdc.org/,17034953118.0,1.0,201486.0,Government,"Executive, Legislative & Government Institutions",2019-11-24T12:07:53.000Z,2025-04-03T16:46:37.672Z,0.275,0.0,0.5,0.0,0.0,0.0,0.0,0.0,False,org,True,True,True,"low_confidence,country_mismatch"
446,"SHANDONG SACRED SUN POWER SOURCES CO., LTD",CN,China,Shandong,Qufu,273100,,,f9694b0b-2abd-11ef-a5ed-2fefabb10411,Shandong Faithwit Power Sources Co. Ltd.,CN,China,Shandong,Jining,273160,,,,,,,,,,2024-06-15T02:20:35.402Z,2025-04-05T01:57:46.067Z,0.6125,0.060833333333333295,0.75,1.0,0.0,0.0,0.0,0.0,False,,False,False,False,
447,"SHENZHEN CENTER POWER TECH. CO., LTD.",CN,China,Guangdong Province,Shenzhen,518120,,,026af55b-93e5-11eb-8ad6-7326edce8d21,Shenzhen SMACH POWER Technology Co. Ltd.,CN,China,Guangdong Province,Shenzhen,518100,Tianxin Blvd,203,smachpower.com,https://smachpower.com/,8619520884296.0,75.0,4832129.0,Electrical & Electronic Equipment,Electric Supplies & Power Generation,2020-12-15T08:52:37.000Z,2025-04-10T00:19:45.000Z,0.7052631578947368,0.17962213225371115,0.7368421052631579,1.0,1.0,0.0,0.0,0.0,False,com,False,False,False,
448,"Shenzhen Huaptec Co., Ltd",CN,China,Guangdong Province,Shenzhen,518100,Hangcheng Boulevard,,004ef7e0-aec3-11ef-86b6-3b0e501976c1,Shenzhen Aomiou Technology Co. Ltd.,CN,China,Guangdong Province,Shenzhen,518100,Hangcheng Boulevard,,aomiou.en.alibaba.com,https://aomiou.en.alibaba.com/,,31.0,1622301.0,Consumer Electronics & Appliances,Consumer Electronics Company,2022-06-24T15:46:50.000Z,2025-02-27T16:14:48.000Z,0.7464761904761906,0.193809523809524,0.6190476190476191,1.0,1.0,1.0,0.8,0.0,False,com,False,False,False,
449,"Shenzhen Sdmc Technology Co., Ltd",CN,China,Guangdong Province,Shenzhen,,,,f78384d3-0673-11ec-99bb-f15d4681cfe6,SDMC Technology,CN,China,Guangdong Province,Shenzhen,,,,sdmcdevice.com,http://www.sdmcdevice.com/,8618925246209.0,,,Consumer Electronics & Appliances,Electronics Stores,2021-08-20T02:56:43.000Z,2024-07-22T13:23:35.000Z,0.7230769230769231,0.2659340659340659,0.7692307692307693,1.0,1.0,0.0,0.0,0.0,False,com,False,False,False,
45,APPLE DISTRIBUTION INTERNATIONAL LIMITED,IE,Ireland,Munster,Cork,,,,72b33d10-1afd-11ec-9842-212d1c52ad77,Apple Distribution International,IE,Ireland,Munster,Cork,T23 N250,Hollyhill Lane,,,,353214284000.0,,,,,2021-10-02T04:09:28.000Z,2025-04-20T01:46:20.425Z,0.85,0.29999999999999993,1.0,1.0,1.0,0.0,0.0,0.0,False,,False,False,False,
450,"SHENZHEN SKYWORTH DIGITAL TECHNOLOGY CO., LTD.",CN,China,Guangdong Province,Shenzhen,518057,,,02f80969-e7b5-11ed-ad08-af303e1f5d45,Shenzhen Xinxiapu Digital Technology Devlopment Limited Company,CN,China,Guangdong Province,Shenzhen,518028,Hongli Road,903,,,8675583767775.0,,,Consumer Electronics & Appliances,Electronics Stores,2023-05-01T00:11:43.437Z,2025-03-28T12:54:47.103Z,0.6710843373493977,0.015911923556294227,0.6746987951807228,1.0,1.0,0.0,0.0,0.0,False,,False,True,True,low_confidence
451,SHIELDS ENVIRONMENTAL GROUP LTD,GB,United Kingdom,England,South Ockendon,RM15 4YE,Kerry Avenue,,45df9fc2-aa7d-11ec-916d-7916524b3224,Shields Group,GB,United Kingdom,England,Stratford-upon-Avon,CV37 6YR,Bridgefoot,,shields-group.co.uk,https://www.shields-group.co.uk/,447398999788.0,15.0,507704.0,Professional Schools,Fine Arts Schools,2022-03-22T23:52:39.000Z,2025-02-11T03:43:52.000Z,0.5666666666666667,0.007971014492753614,0.6666666666666666,1.0,0.0,0.0,0.0,0.0,False,uk,False,True,True,low_confidence
452,"Shuangdeng Group Co., Ltd.",CN,China,Jiangsu,Taizhou,225300,West Tonggang Road,,2f5615e0-0d48-11ec-baff-b3f7938105ab,Shuangdeng Group,CN,China,Jiangsu,Taizhou,225300,,,shuangdeng.com.cn,http://www.shuangdeng.com.cn/,8613770620499.0,,,Other Nondurable Products,Batteries,2021-09-03T14:04:46.000Z,2025-04-20T15:44:46.988Z,0.9,0.1406976744186046,1.0,1.0,1.0,1.0,0.0,0.0,False,cn,False,False,False,
453,Siae Microelettronica Sdn. Bhd.,MY,Malaysia,Selangor,Petaling Jaya,47800,,,e9534e2d-1b05-11ec-a354-2380602782d7,SIAE Microelettronica SAC.,PE,Peru,Lima,Miraflores,15074,General Federico Recavarren Street,111,,,,,,Electrical & Electronic Equipment,Electronical Components Manufacturing,2021-08-18T08:11:51.000Z,2025-04-01T00:01:22.250Z,0.46851851851851856,0.006518518518518535,0.8518518518518519,0.0,0.0,0.0,0.0,0.0,False,,True,True,True,"low_confidence,country_mismatch"
454,Siae-microelettronica - S.p.a.,IT,Italy,Lombardy,Cinisello Balsamo,20092,Via Panfilo Castaldi,0008,1d3ad1c3-93e5-11eb-a746-fdabd18be9c6,SIAE MICROELETTRONICA,IT,Italy,Lombardy,Cologno Monzese,20093,Via Michelangelo Buonarroti,1,siaemic.com,https://siaemic.com/,60377101070.0,1500.0,255000000.0,Electrical & Electronic Equipment,Electronical Components Manufacturing,2019-11-24T02:11:03.000Z,2025-04-20T05:28:35.220Z,0.6812500000000001,0.053472222222222365,0.875,1.0,0.0,0.0,0.0,0.0,False,com,False,False,False,
